request_id,timestamp,function_name,runtime_environment,architecture,memory_mb,cold_start,invocations_count,optimization_strategy,error_rate,execution_duration_ms,total_cost_usd
a86f1b0b-2069-483c-b0b1-6dc9ab6e71fb,2024-01-18 10:44:12.972648,DataIngest,nodejs18,x86_64,2048,0,304,None,0.1251117699065922,194.0,6.466679600000001e-06
1ea0266a-80ba-4794-9531-ef3afd705b5e,2024-01-18 10:50:41.792089,DataIngest,python3.9,x86_64,512,0,587,None,0.098489856,754.0,6.2833459000000005e-06
b251c16c-a134-4367-ad7c-4470cd166c27,2024-01-18 10:57:10.611530,ImageProcess,go1.x,x86_64,512,0,412,None,0.000947234,860.0,7.166681e-06
be2107bd-f9aa-4caa-bed7-09004bb91983,2024-01-18 11:03:39.430971,ReportGen,java11,x86_64,2048,1,204,None,0.0395534751279254,1664.0,5.54667776e-05
5ed2ea8f-405b-4ba2-b500-39c3ce30f757,2024-01-18 11:10:08.250412,AuthHandler,go1.x,arm64,512,0,937,Provisioned Concurrency,0.05385525,759.0,5.06001012e-06
213366d2-2cbe-4577-8cfe-b7c28cdb5037,2024-01-18 11:16:37.069853,AuthHandler,java11,x86_64,512,0,798,None,0.1648167579713553,734.0,6.1166789e-06
29f62de3-b687-47a2-b4a8-7a9759745ab3,2024-01-18 11:23:05.889294,ImageProcess,python3.9,x86_64,128,0,380,None,0.098604827,4148.0,8.64168395e-06
bbeab9a9-1932-4ccf-ad41-316349d57787,2024-01-18 11:29:34.708735,AuthHandler,go1.x,arm64,128,0,56,Provisioned Concurrency,0.079084898,4049.0,6.748346830000001e-06
b9834493-aaab-4c9b-b2fd-c9289d3d4e3e,2024-01-18 11:36:03.528176,AuthHandler,go1.x,x86_64,512,0,468,None,0.0204516063635409,800.0,6.66668e-06
fbfbb790-35e1-4c30-ab3a-9a849f3782dd,2024-01-18 11:42:32.347617,DataIngest,java11,x86_64,512,0,375,None,0.080590513,720.0,6.0000120000000005e-06
47b41bbb-65da-4ab7-a520-cbb212269e7d,2024-01-18 11:49:01.167058,AuthHandler,python3.9,arm64,1024,0,594,None,0.0580401488698724,453.0,6.04001208e-06
5c23e65a-b977-4dd1-9b32-7b6adc491b67,2024-01-18 11:55:29.986499,AuthHandler,python3.9,x86_64,1024,0,180,None,0.020185596,469.0,7.8166823e-06
48f1b2fd-3e6e-4c95-aa09-b053e9e386a2,2024-01-18 12:01:58.805940,ImageProcess,java11,arm64,512,0,244,Container Image,0.2648092008909845,797.0,5.313343960000001e-06
c99807dc-bc0e-4901-90c2-12bc001300d0,2024-01-18 12:08:27.625381,DataIngest,go1.x,x86_64,3072,0,903,Container Image,0.094583533,106.0,5.3000106e-06
c0298826-902e-4936-b6b0-39b8a6c4fb0a,2024-01-18 12:14:56.444822,AuthHandler,java11,x86_64,2048,0,444,Provisioned Concurrency,0.1341444585278473,208.0,6.9333472e-06
919c9124-655b-458b-826c-a3e9e0b5467c,2024-01-18 12:21:25.264263,ImageProcess,java11,x86_64,512,0,176,None,0.0135307285512571,763.0,6.3583460500000006e-06
4a627044-7ac1-47b0-b366-a2679baf8ade,2024-01-18 12:27:54.083704,AuthHandler,nodejs18,arm64,3072,0,439,Container Image,0.097161341,93.0,3.7200074400000007e-06
02e807f5-8ffd-47f6-a729-31519d5a2bec,2024-01-18 12:34:22.903145,DataIngest,go1.x,x86_64,1024,1,817,None,0.1127378351903941,1822.0,3.03667274e-05
74ac1436-f74f-45c2-aad0-fcaf9bc6f80e,2024-01-18 12:40:51.722586,AuthHandler,go1.x,x86_64,128,0,898,None,0.2061245113440164,4177.0,8.702100737499999e-06
1fd39366-ad19-4ec9-9d4a-fe42901e008e,2024-01-18 12:47:20.542027,AuthHandler,go1.x,x86_64,128,0,453,None,0.0110716180078937,4049.0,8.4354335375e-06
62db91f3-2908-4b90-ad05-a18921bc0305,2024-01-18 12:53:49.361468,DataIngest,python3.9,x86_64,128,0,431,Container Image,0.0266267734757766,4061.0,8.4604335875e-06
54e8890f-394e-4796-b19a-a3a73459ac1a,2024-01-18 13:00:18.180909,AuthHandler,java11,arm64,3072,0,676,None,0.005488951,86.0,3.44000688e-06
cbbf0f35-2619-4295-b886-d9caf1d67b4e,2024-01-18 13:06:47.000350,ImageProcess,python3.9,arm64,1024,1,82,Container Image,0.0274257037053811,951.0,1.268002536e-05
723bb7b7-326f-42ba-877c-157a9fea8d01,2024-01-18 13:13:15.819790,ImageProcess,nodejs18,arm64,2048,0,930,None,0.1840428847688587,190.0,5.066676800000001e-06
8b882264-0377-4100-b819-05b95de30d49,2024-01-18 13:19:44.639231,DataIngest,go1.x,x86_64,2048,0,13,None,0.1858748576779314,138.0,4.6000092e-06
6e58d575-bbdc-4787-a38d-fce3b78633a3,2024-01-18 13:26:13.458672,AuthHandler,nodejs18,x86_64,1024,1,85,None,0.052778944,1214.0,2.02333738e-05
15b4ca8e-2ce0-4051-bbc4-7715a319fe60,2024-01-18 13:32:42.278113,ImageProcess,python3.9,arm64,128,0,401,Provisioned Concurrency,0.058685508,4117.0,6.86168039e-06
0da79e21-489e-4bb7-b5b6-3068f6e1b900,2024-01-18 13:39:11.097554,DataIngest,java11,x86_64,128,0,667,Provisioned Concurrency,0.046793436,4103.0,8.5479337625e-06
42a308cf-1eb2-4421-8e94-d8712bbff10d,2024-01-18 13:45:39.916995,DataIngest,java11,x86_64,3072,0,987,None,0.071674537,115.0,5.750011500000001e-06
4c6ebb20-0eb0-4139-986f-73adb66feefe,2024-01-18 13:52:08.736436,DataIngest,java11,x86_64,2048,1,149,None,0.028767765,949.0,3.16333966e-05
132ba2fc-dc2b-458a-8920-f3a6cda55845,2024-01-18 13:58:37.555877,AuthHandler,nodejs18,x86_64,128,0,228,None,0.0541484181951453,4048.0,8.433350200000001e-06
e0033d8e-2ab3-4230-979f-eb7d478edc95,2024-01-18 14:05:06.375318,AuthHandler,java11,x86_64,128,0,267,Memory Tuning,0.2218352430195048,4242.0,8.837517675000001e-06
5f22aece-bdfe-4de6-9638-2340edd0e39a,2024-01-18 14:11:35.194759,AuthHandler,python3.9,x86_64,1024,0,863,None,0.1779449079440956,374.0,6.2333458e-06
e75853d0-9b82-4eaa-9c6d-57dc5e4bca66,2024-01-18 14:18:04.014200,AuthHandler,nodejs18,arm64,3072,0,581,None,0.089730898,142.0,5.68001136e-06
4c47f2cc-e9aa-44df-b208-89ebb77c5336,2024-01-18 14:24:32.833641,AuthHandler,python3.9,x86_64,512,0,999,Memory Tuning,0.0398236742041378,742.0,6.1833457e-06
a286062a-9264-4c3b-b0ba-a30a19aee1dd,2024-01-18 14:31:01.653082,DataIngest,python3.9,x86_64,128,0,826,None,0.006305131,4110.0,8.562517125e-06
f50097dc-6e0e-4576-ac3d-641378db8d4b,2024-01-18 14:37:30.472523,ImageProcess,nodejs18,arm64,2048,0,434,Memory Tuning,0.5283675257900566,184.0,4.90667648e-06
07c9424b-6bc2-4593-8fad-eb3c9a5831fc,2024-01-18 14:43:59.291964,ImageProcess,java11,x86_64,3072,0,340,None,0.009181648,112.0,5.6000112000000006e-06
c536ab7d-a422-4f69-9f22-92638f9a6a59,2024-01-18 14:50:28.111405,DataIngest,go1.x,x86_64,3072,0,958,None,0.1240552359215849,92.0,4.6000092e-06
377bb656-0e28-4f33-af33-8dccdab287c5,2024-01-18 14:56:56.930846,ReportGen,python3.9,x86_64,512,1,538,None,0.2228746310554194,1870.0,1.55833645e-05
aec620fd-7b8a-423b-afb4-6adc5ffee75a,2024-01-18 15:03:25.750287,AuthHandler,java11,x86_64,1024,0,769,Provisioned Concurrency,0.0187429826628936,421.0,7.0166807e-06
52fd1e23-86fc-46dc-a903-a5f0d40abc29,2024-01-18 15:09:54.569728,AuthHandler,nodejs18,x86_64,2048,0,984,Memory Tuning,0.1362628239846058,222.0,7.400014800000001e-06
dd44b262-970c-487b-8362-00ef34cfe1c1,2024-01-18 15:16:23.389169,AuthHandler,python3.9,x86_64,2048,0,603,None,0.0148965084415992,165.0,5.500011000000001e-06
69045572-3868-4099-80e0-540ef06d846c,2024-01-18 15:22:52.208610,DataIngest,nodejs18,x86_64,512,0,805,None,0.3162589236811009,833.0,6.94168055e-06
37aced27-81d8-4706-8b73-ce7c476bbc90,2024-01-18 15:29:21.028051,ReportGen,nodejs18,arm64,128,0,842,Memory Tuning,0.056320929,4129.0,6.881680429999999e-06
d05b25d4-96a0-4dd8-a061-7d8a07b3e720,2024-01-18 15:35:49.847492,AuthHandler,nodejs18,x86_64,2048,0,53,None,0.0252959644529769,198.0,6.600013200000001e-06
ee3dd3c1-dd2a-4f4a-b266-f8736aa60b90,2024-01-18 15:42:18.666933,ImageProcess,go1.x,arm64,3072,0,851,None,0.056570733,207.0,8.280016560000001e-06
4f63fbfd-bd27-4357-b2ea-b7971f54e37a,2024-01-18 15:48:47.486374,DataIngest,nodejs18,x86_64,2048,0,354,Memory Tuning,0.036605485,210.0,7.000014e-06
8145c8ff-8f58-4f3b-9254-68ff11d0beca,2024-01-18 15:55:16.305815,AuthHandler,java11,x86_64,128,0,175,None,0.034171422,4059.0,8.456266912500001e-06
d0ba93df-9f2e-44ac-a038-d57edc13f0cf,2024-01-18 16:01:45.125256,AuthHandler,python3.9,x86_64,128,0,100,Provisioned Concurrency,0.1949635232484255,4109.0,8.560433787500001e-06
498b0b21-5d8c-4eac-8887-d2a3c0a16bdb,2024-01-18 16:08:13.944697,ImageProcess,java11,x86_64,128,0,979,Memory Tuning,0.0434324823645514,4160.0,8.666684e-06
de308798-5f33-4926-ab1b-a41d887a3257,2024-01-18 16:14:42.764138,DataIngest,nodejs18,arm64,2048,0,688,None,0.3621880443558756,190.0,5.066676800000001e-06
15dda528-eeee-4537-83fb-cf99deb74eb0,2024-01-18 16:21:11.583579,ImageProcess,go1.x,x86_64,128,0,889,Provisioned Concurrency,0.0311049558568836,4081.0,8.502100337500001e-06
0329bec7-0715-4683-bcec-4afe6993ffd0,2024-01-18 16:27:40.403020,DataIngest,go1.x,arm64,3072,0,307,None,0.1059461778848917,146.0,5.840011679999999e-06
4087cabd-9171-4833-a3d8-60fd7034aadf,2024-01-18 16:34:09.222461,ReportGen,nodejs18,x86_64,1024,0,63,Provisioned Concurrency,0.032610442,428.0,7.1333476e-06
c7f036d4-fca8-41ac-af10-94941deea440,2024-01-18 16:40:38.041902,ReportGen,python3.9,x86_64,2048,1,268,Provisioned Concurrency,0.027485,1162.0,3.87334108e-05
b2f5cabe-4fd2-4371-9f0e-eb68a1f1a039,2024-01-18 16:47:06.861343,DataIngest,python3.9,x86_64,128,0,873,None,0.013016276,4099.0,8.5396004125e-06
93099864-741f-40e3-906c-dde29709be26,2024-01-18 16:53:35.680784,AuthHandler,python3.9,x86_64,512,0,977,Provisioned Concurrency,0.063170009,852.0,7.1000142000000005e-06
51ca5dcb-75f1-4d40-a1f8-362f807dea83,2024-01-18 17:00:04.500225,DataIngest,python3.9,x86_64,128,0,299,Memory Tuning,0.058716979,4083.0,8.5062670125e-06
ab4c3142-523b-467c-86ba-b3669121dac2,2024-01-18 17:06:33.319665,DataIngest,nodejs18,x86_64,512,0,154,None,0.0184362101265984,818.0,6.8166803e-06
5036bdd5-4b2b-4108-b06f-2729854061f0,2024-01-18 17:13:02.139106,AuthHandler,nodejs18,x86_64,128,0,227,Memory Tuning,0.003058364,4126.0,8.595850525000001e-06
5d1e1b4d-acba-4a83-8dcc-45d380feda87,2024-01-18 17:19:30.958547,ImageProcess,java11,x86_64,3072,0,182,None,0.0112665366405303,141.0,7.050014099999999e-06
a53cf927-7a36-44f9-9baf-668dc0531a38,2024-01-18 17:25:59.777988,ImageProcess,nodejs18,x86_64,1024,0,48,None,0.084423633,389.0,6.483346300000001e-06
e4a4846d-7167-45ab-84c0-47ccc1e06685,2024-01-18 17:32:28.597429,ImageProcess,nodejs18,x86_64,512,0,634,None,0.1085249352998189,683.0,5.691678050000001e-06
36ab69ce-887b-4bb4-82fb-6edccf9fd6ee,2024-01-18 17:38:57.416870,ImageProcess,java11,x86_64,1024,0,620,None,0.048953268,374.0,6.2333458e-06
4bc9e31b-1c17-43e2-8f4d-952a21f22ea4,2024-01-18 17:45:26.236311,AuthHandler,java11,x86_64,128,0,566,None,0.0122443767537651,4117.0,8.5771004875e-06
95f93c80-7193-43f3-8d76-0c294c39e15e,2024-01-18 17:51:55.055752,AuthHandler,go1.x,x86_64,512,0,101,None,0.037612453,797.0,6.641679950000001e-06
ca28662e-44bd-471c-8b27-72d12bd8f5b2,2024-01-18 17:58:23.875193,ReportGen,go1.x,x86_64,512,0,217,Memory Tuning,0.2041378886057364,740.0,6.166679000000001e-06
918e9997-f79c-4b7e-9588-6d55266ed957,2024-01-18 18:04:52.694634,DataIngest,java11,x86_64,2048,0,161,None,0.1995320955629717,214.0,7.1333476e-06
6bd34681-59f5-458c-9882-36c65801874d,2024-01-18 18:11:21.514075,ImageProcess,java11,x86_64,512,0,40,Memory Tuning,0.0191893440190479,842.0,7.0166807e-06
af402764-fca8-49db-97b2-b8c6c7f0eb72,2024-01-18 18:17:50.333516,DataIngest,java11,x86_64,512,0,585,None,0.1020381607317232,709.0,5.90834515e-06
3b3142e8-f81b-419c-ba36-7c3de53d206b,2024-01-18 18:24:19.152957,ReportGen,nodejs18,x86_64,128,0,695,Memory Tuning,0.0128517435477742,4271.0,8.8979344625e-06
12ed6d12-552e-457e-a012-963cc2473b1d,2024-01-18 18:30:47.972398,AuthHandler,nodejs18,x86_64,3072,1,878,Provisioned Concurrency,0.005614286,1055.0,5.27501055e-05
92ace9f8-ca67-485f-9c93-c2dfc7b41fb2,2024-01-18 18:37:16.791839,ReportGen,nodejs18,x86_64,3072,0,166,None,0.0155608595685427,123.0,6.1500123000000006e-06
301b7835-7394-453d-b3e8-6194584daba8,2024-01-18 18:43:45.611280,AuthHandler,go1.x,x86_64,2048,0,224,Provisioned Concurrency,0.3099341070425431,246.0,8.2000164e-06
e7e329c5-5c99-4155-9c39-84fd8db75e50,2024-01-18 18:50:14.430721,AuthHandler,java11,x86_64,512,0,568,None,0.077442139,835.0,6.95834725e-06
4eeb4865-33a2-434e-b96f-08f17db924cb,2024-01-18 18:56:43.250162,AuthHandler,go1.x,x86_64,512,0,950,Memory Tuning,0.002340508,728.0,6.0666788e-06
5e930e23-1be6-41fd-a9a2-fc3bcf220cbb,2024-01-18 19:03:12.069603,ReportGen,go1.x,x86_64,2048,0,809,None,0.086133574,208.0,6.9333472e-06
c4fcb307-ebbb-4202-8e84-783f2535cf82,2024-01-18 19:09:40.889044,ImageProcess,python3.9,x86_64,2048,0,503,Container Image,0.1948089565759495,191.0,6.3666794e-06
29663713-46d8-4a24-91d8-af91231ce7ee,2024-01-18 19:16:09.708485,AuthHandler,nodejs18,arm64,3072,0,682,Provisioned Concurrency,0.1326691897362077,133.0,5.32001064e-06
7200824d-0d12-4088-9aed-813d429695ff,2024-01-18 19:22:38.527926,AuthHandler,nodejs18,x86_64,1024,0,985,Container Image,0.048684985,393.0,6.5500131000000005e-06
838d7999-db4c-47aa-b8e1-e69b2ed375ca,2024-01-18 19:29:07.347367,DataIngest,python3.9,x86_64,128,0,993,Provisioned Concurrency,0.1080853136692946,4088.0,8.5166837e-06
b7c9e85b-8d91-4f35-a64f-b18a6ed00717,2024-01-18 19:35:36.166808,AuthHandler,python3.9,x86_64,2048,0,895,Provisioned Concurrency,0.098027986,228.0,7.600015200000001e-06
9b2c8e7c-9ba9-4a70-83d5-06c3de8cdd8f,2024-01-18 19:42:04.986249,DataIngest,nodejs18,x86_64,3072,0,900,Container Image,0.065247198,183.0,9.1500183e-06
fe2f6797-d181-4fe5-8436-dfbb9f31d43f,2024-01-18 19:48:33.805690,ReportGen,python3.9,x86_64,2048,0,640,Memory Tuning,0.036699373,238.0,7.9333492e-06
4180fc86-6303-45ca-a729-17a40050551b,2024-01-18 19:55:02.625131,ImageProcess,go1.x,arm64,3072,0,898,None,0.018552076,75.0,3.000006e-06
e42774cd-f4a7-4b39-af56-48e0619fcd5f,2024-01-18 20:01:31.444572,ImageProcess,nodejs18,x86_64,1024,0,565,Memory Tuning,0.0197671059268931,401.0,6.6833467000000005e-06
d71c1b6f-d1e2-4728-b7f7-da14ad21a8a7,2024-01-18 20:08:00.264013,ReportGen,go1.x,x86_64,1024,0,530,Memory Tuning,0.097851076,431.0,7.1833477e-06
79a88f3d-172f-4674-a4c4-037696922b8f,2024-01-18 20:14:29.083454,ReportGen,python3.9,arm64,2048,0,912,None,0.002572293,147.0,3.92000784e-06
7b6cfa50-ab4a-4fba-a349-52f9c7f17f28,2024-01-18 20:20:57.902895,AuthHandler,nodejs18,x86_64,512,1,399,None,0.0117661843188072,1533.0,1.277502555e-05
16530b9d-b7b3-4825-8f8e-8525b0551ab7,2024-01-18 20:27:26.722336,AuthHandler,python3.9,x86_64,1024,0,476,None,0.046200161,368.0,6.1333456000000005e-06
f80138fa-4e47-44a9-9f3c-920ae1f53f15,2024-01-18 20:33:55.541777,ImageProcess,java11,x86_64,512,0,427,Provisioned Concurrency,0.2110237921918089,689.0,5.74167815e-06
2c7b5ca9-291a-49a4-95f5-51918f266321,2024-01-18 20:40:24.361218,ImageProcess,java11,x86_64,2048,0,185,None,0.096494383,179.0,5.9666786e-06
c29a3daa-a965-4564-8806-01093113c188,2024-01-18 20:46:53.180659,ReportGen,java11,x86_64,2048,0,982,Provisioned Concurrency,0.001591321,149.0,4.9666766e-06
166508f0-8ecd-42c6-95d2-c86011e369ac,2024-01-18 20:53:22.000100,AuthHandler,java11,x86_64,1024,0,516,None,0.2136921393130435,474.0,7.9000158e-06
2b80b74b-0847-405b-88e6-871ef9d99f20,2024-01-18 20:59:50.819540,DataIngest,java11,x86_64,3072,0,846,None,0.178571761783561,43.0,2.1500043e-06
d689cf07-b096-402d-8cd7-b147519c958f,2024-01-18 21:06:19.638981,ImageProcess,java11,arm64,512,0,564,None,0.2130447207831231,760.0,5.066676800000001e-06
e7357641-7dce-41ce-9aa4-e74e93bc5f77,2024-01-18 21:12:48.458422,AuthHandler,python3.9,x86_64,1024,1,912,Memory Tuning,0.0179667553921811,1102.0,1.8366703400000003e-05
12d70e8a-a787-4ba1-8844-d663f4a691a3,2024-01-18 21:19:17.277863,AuthHandler,python3.9,x86_64,3072,0,928,None,0.1860882128481907,56.0,2.8000056000000003e-06
d1f41fcb-35c7-40e3-b546-8fdded34a274,2024-01-18 21:25:46.097304,AuthHandler,nodejs18,x86_64,512,0,757,None,0.0547644936048104,746.0,6.2166791e-06
28f543e6-196b-403f-93c8-e945c13cdbad,2024-01-18 21:32:14.916745,ReportGen,java11,x86_64,128,0,37,Provisioned Concurrency,1.6061766938880569e-06,4121.0,8.5854338375e-06
15bd5258-db89-4baf-b4e2-272f8b04c91a,2024-01-18 21:38:43.736186,ImageProcess,go1.x,arm64,512,0,936,Memory Tuning,0.005907103,797.0,5.313343960000001e-06
f7acd757-95be-43b3-914b-01033e31f56b,2024-01-18 21:45:12.555627,DataIngest,nodejs18,x86_64,3072,0,151,Memory Tuning,0.1672269024471448,158.0,7.9000158e-06
5d3f6908-d723-4a24-abc4-6c9aab338644,2024-01-18 21:51:41.375068,AuthHandler,java11,x86_64,1024,0,796,None,0.3503647177399891,444.0,7.400014800000001e-06
44a3d95a-3db7-49ec-ace7-3bda6c438f21,2024-01-18 21:58:10.194509,ReportGen,python3.9,x86_64,128,0,256,None,0.0292211336163069,4220.0,8.79168425e-06
bf906fa9-2190-4033-b728-c3b89d7ac5fc,2024-01-18 22:04:39.013950,ImageProcess,go1.x,x86_64,512,0,140,None,0.021852188,759.0,6.32501265e-06
182d2b3f-e304-4937-ade5-78ed8cb7968e,2024-01-18 22:11:07.833391,DataIngest,go1.x,x86_64,2048,0,864,None,0.0521898103792942,208.0,6.9333472e-06
36d21138-aa40-4a55-af12-9a042763583b,2024-01-18 22:17:36.652832,AuthHandler,python3.9,arm64,3072,1,288,Memory Tuning,0.054315633,1017.0,4.068008136e-05
503b18db-4156-43f5-a4c1-a474020673da,2024-01-18 22:24:05.472273,ImageProcess,nodejs18,x86_64,512,0,831,Memory Tuning,0.093240846,840.0,7.000014e-06
6dca7784-b17b-4f15-abac-62e86d9e8cef,2024-01-18 22:30:34.291714,AuthHandler,go1.x,x86_64,3072,0,758,None,0.094261547,83.0,4.1500083e-06
f165d05b-21a1-4ebc-ad30-d680c766af90,2024-01-18 22:37:03.111155,ImageProcess,java11,arm64,1024,0,981,Memory Tuning,0.020687513,399.0,5.32001064e-06
1c1e8618-0de2-488f-b25c-2ef4058b45c8,2024-01-18 22:43:31.930596,AuthHandler,python3.9,x86_64,3072,0,487,None,0.023403008,168.0,8.4000168e-06
6f3fc48a-9b26-4413-9ee8-926238f0be23,2024-01-18 22:50:00.750037,ReportGen,python3.9,x86_64,3072,1,318,None,0.040179399,1274.0,6.37001274e-05
370a9778-d04f-4471-bf02-bd6abfcac852,2024-01-18 22:56:29.569478,AuthHandler,nodejs18,x86_64,3072,0,568,None,0.0124276779586808,216.0,1.08000216e-05
33b7fb89-4846-4a1c-9e56-ec9f6b470326,2024-01-18 23:02:58.388919,ImageProcess,python3.9,x86_64,2048,0,7,Memory Tuning,0.1126743776243518,190.0,6.333346e-06
7d416a39-7306-42ca-8a36-003c28ad7bbd,2024-01-18 23:09:27.208360,ImageProcess,go1.x,x86_64,2048,0,714,Provisioned Concurrency,0.2235738046544439,216.0,7.2000144e-06
42a7d123-47a5-4306-a73e-61ef9d737028,2024-01-18 23:15:56.027801,DataIngest,java11,arm64,3072,0,742,Container Image,0.078510766,133.0,5.32001064e-06
ef92f103-9d49-47bb-a46c-0f01df254f12,2024-01-18 23:22:24.847242,AuthHandler,java11,x86_64,3072,0,315,Provisioned Concurrency,0.4460533236263808,157.0,7.8500157e-06
8a9a9d89-1757-4dd0-9d7d-6948b9362c0a,2024-01-18 23:28:53.666683,AuthHandler,go1.x,x86_64,512,0,42,None,0.2028812830831866,793.0,6.60834655e-06
4db84366-cd00-41b4-b1b7-1eef97983233,2024-01-18 23:35:22.486124,ReportGen,python3.9,x86_64,2048,0,920,None,0.065543632,216.0,7.2000144e-06
442384e9-3377-4c1a-a5b1-6914257d0e5a,2024-01-18 23:41:51.305565,ReportGen,python3.9,x86_64,3072,0,547,None,0.028328887,192.0,9.6000192e-06
08120a97-cb53-4308-bc30-ca8f02c0f0a6,2024-01-18 23:48:20.125006,ImageProcess,java11,x86_64,3072,0,434,None,0.051162086,63.0,3.1500063000000003e-06
4949c158-d4a7-49b8-acce-7dea7e8d3b84,2024-01-18 23:54:48.944447,AuthHandler,python3.9,arm64,512,0,673,Memory Tuning,0.075495501,811.0,5.406677480000001e-06
419146be-a38f-403d-bc06-4b12a2de55cd,2024-01-19 00:01:17.763888,DataIngest,nodejs18,x86_64,3072,0,465,Provisioned Concurrency,0.071715307,105.0,5.2500105e-06
c65c1054-2e24-4b5e-a2be-99d2b7e00e71,2024-01-19 00:07:46.583329,ReportGen,python3.9,x86_64,128,0,596,None,0.2518586249085541,3983.0,8.2979332625e-06
4f75a0d9-90a8-4bcc-b9e1-33661f2909a6,2024-01-19 00:14:15.402770,ImageProcess,java11,x86_64,512,0,350,None,0.306093749534336,832.0,6.9333472e-06
e81aa294-f144-463e-9ace-438d459a4b3c,2024-01-19 00:20:44.222211,AuthHandler,go1.x,x86_64,2048,1,32,None,0.067220604,1536.0,5.12001024e-05
e10893c0-f218-4482-bb62-33068d27ff6e,2024-01-19 00:27:13.041652,ReportGen,python3.9,arm64,128,0,441,None,0.04900108,4180.0,6.9666806e-06
1b799bd0-bf1d-4bfd-bac2-37ec718e757c,2024-01-19 00:33:41.861093,ImageProcess,java11,x86_64,1024,0,295,None,0.0339035827258825,389.0,6.483346300000001e-06
d5dd8d6c-65d3-4e13-89d1-df02aed9cf78,2024-01-19 00:40:10.680534,AuthHandler,go1.x,x86_64,3072,1,818,Memory Tuning,0.018043802,889.0,4.44500889e-05
f7318f0b-10ee-4eaf-9fcb-6f479a53bbea,2024-01-19 00:46:39.499974,ReportGen,python3.9,x86_64,3072,0,151,None,0.0172223245886367,108.0,5.4000108e-06
04a1f454-7dc6-4795-88cc-5b15405c131e,2024-01-19 00:53:08.319415,AuthHandler,go1.x,x86_64,512,0,142,Container Image,0.050052582,809.0,6.74168015e-06
931a876f-e9f3-447f-8ebe-a208d81ec659,2024-01-19 00:59:37.138856,AuthHandler,go1.x,arm64,512,0,54,Provisioned Concurrency,0.049607144,721.0,4.80667628e-06
3de4b0c8-19fa-4138-a059-f0a46902d538,2024-01-19 01:06:05.958297,ImageProcess,python3.9,x86_64,512,0,526,Provisioned Concurrency,0.058369464,797.0,6.641679950000001e-06
058100d1-41cf-481e-bc84-c8e37bb9c639,2024-01-19 01:12:34.777738,AuthHandler,go1.x,x86_64,128,0,628,None,0.083578119,4038.0,8.412516825e-06
0e00c1ff-e945-4a04-abf7-7ef6801b21ce,2024-01-19 01:19:03.597179,DataIngest,python3.9,x86_64,2048,0,404,None,0.000886167,211.0,7.0333474e-06
a635ab27-71bb-4195-82c6-7e476df57f9b,2024-01-19 01:25:32.416620,ReportGen,java11,x86_64,2048,0,35,None,0.0261363821858142,287.0,9.5666858e-06
f9009984-2e97-422a-ba1f-529be0478636,2024-01-19 01:32:01.236061,DataIngest,java11,arm64,128,0,166,None,0.080626828,4098.0,6.83001366e-06
b38a7f13-c472-4fc4-8dc6-ea91a9138941,2024-01-19 01:38:30.055502,AuthHandler,nodejs18,arm64,128,0,89,None,0.002973595,4192.0,6.9866806400000005e-06
8f4103f8-ded6-4702-87ab-f0a406d04bac,2024-01-19 01:44:58.874943,ImageProcess,python3.9,x86_64,128,0,748,Provisioned Concurrency,0.009395457,4169.0,8.6854340375e-06
5dab68a4-a643-4508-9c51-7d00a31de265,2024-01-19 01:51:27.694384,ImageProcess,python3.9,arm64,2048,0,609,None,0.074286991,229.0,6.106678880000001e-06
e2b51927-98bc-4842-aad6-50387a356b37,2024-01-19 01:57:56.513825,AuthHandler,python3.9,x86_64,1024,0,321,Memory Tuning,0.1249944174029183,426.0,7.1000142000000005e-06
8e3f891d-df11-42e9-a0be-8bdab610ff7b,2024-01-19 02:04:25.333266,DataIngest,java11,x86_64,128,0,823,Memory Tuning,0.076565831,4160.0,8.666684e-06
ef0cb07e-1de7-4262-9f46-a6e18a0e942c,2024-01-19 02:10:54.152707,DataIngest,nodejs18,x86_64,512,0,9,None,0.077499176,693.0,5.77501155e-06
eac8fa44-b939-4bef-9a20-5434aa8a7be2,2024-01-19 02:17:22.972148,ImageProcess,java11,arm64,3072,0,805,None,0.1040462770458237,40.0,1.6000032e-06
2e5866aa-9015-406a-aa93-106ac4885364,2024-01-19 02:23:51.791589,ImageProcess,java11,x86_64,3072,0,318,None,0.023178078,139.0,6.950013900000001e-06
96095e9e-58a4-44b4-83e6-63228619e992,2024-01-19 02:30:20.611030,AuthHandler,java11,arm64,512,0,725,Container Image,0.3209300113579419,881.0,5.87334508e-06
e17e52d5-50c6-411e-99df-0017bec6e78b,2024-01-19 02:36:49.430471,ImageProcess,java11,x86_64,3072,0,852,None,0.1061525392715945,147.0,7.350014699999999e-06
6432939e-ff07-4d5f-b4fe-c6e1c08af32a,2024-01-19 02:43:18.249912,DataIngest,java11,arm64,512,0,196,Provisioned Concurrency,0.079375335,786.0,5.2400104800000006e-06
c5237555-c556-4870-b46f-cb391b6b962d,2024-01-19 02:49:47.069353,ImageProcess,go1.x,x86_64,2048,0,98,None,0.1124280732118447,145.0,4.833343e-06
57397bc8-bd39-4b2d-a9a3-9d7a1867bdf2,2024-01-19 02:56:15.888794,AuthHandler,go1.x,x86_64,1024,0,487,Provisioned Concurrency,0.091026816,418.0,6.9666806e-06
